Address,City,State,Zipcode,AUTO_UNIQUE_ID_2023-10-11_caitlindatakindorg_ListofProvider,TransactionId,TimeTaken,Source,Version,UpdatedGeocoding,ErrorMessage,Latitude,Longitude,MatchType,FeatureMatchingGeographyType,MicroMatchStatus,MatchScore,GeocodeQualityType,RegionSize,RegionSizeUnits,naaccrQualCode,naaccrQualType,PenaltyCode,PenaltyCodeSummary,InterpolationType,InterpolationSubType,MatchedLocationType,FeatureMatchingResultType,FeatureMatchingResultCount,FeatureMatchingResultTypeNotes,TieHandlingStrategyType,FeatureMatchingResultTypeTieBreakingNotes,FeatureMatchingHierarchy,FeatureMatchingHierarchyNotes,OutputGeocodes,NaaccrCertCode2020,NaaccrCertType2020,GeoLocationID2020,CensusBlock2020,CensusBlockGroup2020,CensusTract2020,CensusCountyFips2020,CensusCbsaFips2020,CensusCbsaMicro2020,CensusMcdFips2020,CensusMetDivFips2020,CensusMsaFips2020,CensusPlaceFips2020,CensusStateFips2020,FNumber,FNumberFractional,FPreDirectional,FPreQualifier,FPreType,FPreArticle,FName,FPostArticle,FSuffix,FPostQualifier,FPostDirectional,FSuiteType,FSuiteNumber,FPostOfficeBoxType,FPostOfficeBoxNumber,FCity,FConsolidatedCity,FMinorCivilDivision,FCountySubRegion,FCounty,FState,FZip,FZipPlus1,FZipPlus2,FZipPlus3,FZipPlus4,FZipPlus5,FArea,FAreaType,FGeometrySRID,FGeometry,FSource,FVintage,FPrimaryIdField,FPrimaryIdValue,FSecondaryIDField,FSecondaryIDValue,MNumber,MNumberFractional,MPreDirectional,MPreQualifier,MPreType,MPreArticle,MName,MPostArticle,MSuffix,MPostQualifier,MPostDirectional,MSuiteType,MSuiteNumber,MPostOfficeBoxType,MPostOfficeBoxNumber,MCity,MConsolidatedCity,MMinorCivilDivision,MCountySubRegion,MCounty,MState,MZip,MZipPlus1,MZipPlus2,MZipPlus3,MZipPlus4,MZipPlus5,PNumber,PNumberFractional,PPreDirectional,PPreQualifier,PPreType,PPreArticle,PName,PPostArticle,PSuffix,PPostQualifier,PPostDirectional,PSuiteType,PSuiteNumber,PPostOfficeBoxType,PPostOfficeBoxNumber,PCity,PConsolidatedCity,PMinorCivilDivision,PCountySubRegion,PCounty,PState,PZip,PZipPlus1,PZipPlus2,PZipPlus3,PZipPlus4,PZipPlus5
12050 E COLONIAL DR,,,32826,572,7e54ee49-8fe6-4b3c-a380-b2e2dbe83967,0.0625029,TAMUGeocoder,5.0.0,1,,28.5662092881108,-81.2027617186292,,StreetSegment,Match,100,,8982.51,Meters,03,StreetSegmentInterpolation,MMMMMMMMMMMMM1,MMMMMMMMMMMMMM,LinearInterpolation,LinearInterpolationAddressRange,StreetAddress,Success,1,,ReturnAll,,FeatureClassBased,,{},1,ResidenceStreetAddress,120950167421,1002,1,0167.42,095,36740,0,93458,,5960,00410,12,12024-12198,,E,,,,Colonial,,Dr,,,,,,,Alafaya,,,Union Park,Orange,FL,32826,,,,,,8982.51,Meters,0,,Census2016TigerLines,2016,tlid,94296146,,,12050,,E,,,,COLONIAL,,DR,,,,,,,,,,,,FL,32826,,,,,,12050,,E,,,,COLONIAL,,DR,,,,,,,,,,,,FL,32826,,,,,
1759 bonneville drive,,,32826,573,91b6849b-9011-4362-84cf-f77a74c8a19b,0.0624905,TAMUGeocoder,5.0.0,1,,28.5693585061712,-81.1870711112672,,StreetSegment,Match,100,,3982.43,Meters,03,StreetSegmentInterpolation,MMMMMMMMMMMMM1,MMMMMMMMMMMMMM,LinearInterpolation,LinearInterpolationAddressRange,StreetAddress,Success,1,,ReturnAll,,FeatureClassBased,,{},1,ResidenceStreetAddress,120950165132,2011,2,0165.13,095,36740,0,93458,,5960,73172,12,1731-1799,,,,,,Bonneville,,Dr,,,,,,,University,,,Union Park,Orange,FL,32826,,,,,,3982.43,Meters,0,,Census2016TigerLines,2016,tlid,94296358,,,1759,,,,,,BONNEVILLE,,DR,,,,,,,,,,,,FL,32826,,,,,,1759,,,,,,BONNEVILLE,,DR,,,,,,,,,,,,FL,32826,,,,,
12702 SCIENCE DR,,,32826,574,52042c28-7e89-4821-909f-e16676ed352a,0.0781221,TAMUGeocoder,5.0.0,1,,28.5812324419483,-81.2008207035356,,StreetSegment,Match,100,,6860.25,Meters,03,StreetSegmentInterpolation,MMMMMMMMMMMMM1,MMMMMMMMMMMMMM,LinearInterpolation,LinearInterpolationAddressRange,StreetAddress,Success,1,,ReturnAll,,FeatureClassBased,,{},1,ResidenceStreetAddress,120950165122,2000,2,0165.12,095,36740,0,93458,,5960,73172,12,12570-12798,,,,,,Science,,Dr,,,,,,,University,,,Union Park,Orange,FL,32826,,,,,,6860.25,Meters,0,,Census2016TigerLines,2016,tlid,94423938,,,12702,,,,,,SCIENCE,,DR,,,,,,,,,,,,FL,32826,,,,,,12702,,,,,,SCIENCE,,DR,,,,,,,,,,,,FL,32826,,,,,
13635 WALCOTT AVE,,,32827,575,21c139db-6186-461f-b0cc-d0b0aa71607a,0.0781053,TAMUGeocoder,5.0.0,1,,28.427444,-81.316938,,USPSZip,Non-Match,60,,64703125.16,Meters,09,AddressZIPCentroid,MMMMMMMMMMMMM1,MMMMMMMMMMMMMM,ArealInterpolation,ArealInterpolationGeometricCentroid,StreetAddress,Success,1,,ReturnAll,,FeatureClassBased,,{},4,ResidenceZIP,120950168022,2021,2,0168.02,095,36740,0,92522,,5960,53000,12,,,,,,,,,,,,,,,,Orlando,,,,Orange,FL,32827,,,,,,64703125.16,Meters,0,,ZipCodeDownloadZips2013,2013,ZIPCode,32827,,,13635,,,,,,WALCOTT,,AVE,,,,,,,,,,,,FL,32827,,,,,,13635,,,,,,WALCOTT,,AVE,,,,,,,,,,,,FL,32827,,,,,
9186 DOWDEN RD,,,32827,576,ffa1dc4c-779a-4a09-883a-b8da826c2bf7,0.1093652,TAMUGeocoder,5.0.0,1,,28.427444,-81.316938,,USPSZip,Non-Match,60,,64703125.16,Meters,09,AddressZIPCentroid,MMMMMMMMMMMMM1,MMMMMMMMMMMMMM,ArealInterpolation,ArealInterpolationGeometricCentroid,StreetAddress,Success,1,,ReturnAll,,FeatureClassBased,,{},4,ResidenceZIP,120950168022,2021,2,0168.02,095,36740,0,92522,,5960,53000,12,,,,,,,,,,,,,,,,Orlando,,,,Orange,FL,32827,,,,,,64703125.16,Meters,0,,ZipCodeDownloadZips2013,2013,ZIPCode,32827,,,9186,,,,,,DOWDEN,,RD,,,,,,,,,,,,FL,32827,,,,,,9186,,,,,,DOWDEN,,RD,,,,,,,,,,,,FL,32827,,,,,
9055 Northlake Pkwy  ,,,32827,577,f6e1de00-d1fd-494d-8128-a3c0765c4f8f,0.0937273,TAMUGeocoder,5.0.0,1,,28.4233221179166,-81.2598964463596,,StreetSegment,Match,100,,23754.01,Meters,03,StreetSegmentInterpolation,MMMMMMMMMMMMM1,MMMMMMMMMMMMMM,LinearInterpolation,LinearInterpolationAddressRange,StreetAddress,Success,1,,ReturnAll,,FeatureClassBased,,{},1,ResidenceStreetAddress,120950168023,3001,3,0168.02,095,36740,0,92522,,5960,53000,12,8823-9105,,,,,,Northlake,,Pkwy,,,,,,,Orlando,,,Orlando,Orange,FL,32827,,,,,,23754.01,Meters,0,,Census2016TigerLines,2016,tlid,611848830,,,9055,,,,,,NORTHLAKE,,PKWY,,,,,,,,,,,,FL,32827,,,,,,9055,,,,,,NORTHLAKE,,PKWY,,,,,,,,,,,,FL,32827,,,,,
1245 Avalon Park North Blvd  ,,,32828,578,4365254e-90eb-47f6-a9d9-24b24b2f5a9e,0.0781311,TAMUGeocoder,5.0.0,1,,28.545909,-81.181177,,USPSZip,Non-Match,60,,55376838.63,Meters,09,AddressZIPCentroid,MMMMMMMMMMMMM1,MMMMMMMMMMMMMM,ArealInterpolation,ArealInterpolationGeometricCentroid,StreetAddress,Success,1,,ReturnAll,,FeatureClassBased,,{},4,ResidenceZIP,120950167431,1013,1,0167.43,095,36740,0,93458,,5960,00410,12,,,,,,,,,,,,,,,,Orlando,,,,Orange,FL,32828,,,,,,55376838.63,Meters,0,,ZipCodeDownloadZips2013,2013,ZIPCode,32828,,,1245,,,,,,AVALON PARK NORTH,,BLVD,,,,,,,,,,,,FL,32828,,,,,,1245,,,,,,AVALON PARK NORTH,,BLVD,,,,,,,,,,,,FL,32828,,,,,
12537 Harney Dr,,,32828,579,2110e378-7872-4a56-870f-cb5bc473f7d4,0.0781036,TAMUGeocoder,5.0.0,1,,28.5389768400574,-81.2015674243181,,StreetSegment,Match,100,,1555.85,Meters,03,StreetSegmentInterpolation,MMMMMMMMMMMMM1,MMMMMMMMMMMMMM,LinearInterpolation,LinearInterpolationAddressRange,StreetAddress,Success,1,,ReturnAll,,FeatureClassBased,,{},1,ResidenceStreetAddress,120950167281,1004,1,0167.28,095,36740,0,93458,,5960,00410,12,12599-12533,,,,,,Harney,,Dr,,,,,,,Alafaya,,,Union Park,Orange,FL,32828,,,,,,1555.85,Meters,0,,Census2016TigerLines,2016,tlid,94323748,,,12537,,,,,,HARNEY,,DR,,,,,,,,,,,,FL,32828,,,,,,12537,,,,,,HARNEY,,DR,,,,,,,,,,,,FL,32828,,,,,
13478 Summer Rain Dr  ,,,32828,580,d2393f46-3d4d-45bc-8b1f-0bfa51c0d582,0.0624972,TAMUGeocoder,5.0.0,1,,28.5332120186712,-81.1608164625998,,StreetSegment,Match,100,,28004.93,Meters,03,StreetSegmentInterpolation,MMMMMMMMMMMMM1,MMMMMMMMMMMMMM,LinearInterpolation,LinearInterpolationAddressRange,StreetAddress,Success,1,,ReturnAll,,FeatureClassBased,,{},1,ResidenceStreetAddress,120950167483,3000,3,0167.48,095,36740,0,93458,,5960,00410,12,13536-13340,,,,,,Summer Rain,,Dr,,,,,,,Alafaya,,,Union Park,Orange,FL,32828,,,,,,28004.93,Meters,0,,Census2016TigerLines,2016,tlid,94415624,,,13478,,,,,,SUMMER RAIN,,DR,,,,,,,,,,,,FL,32828,,,,,,13478,,,,,,SUMMER RAIN,,DR,,,,,,,,,,,,FL,32828,,,,,
843 WOODBURY RD STE 101,,,32828,581,5b263911-c1d3-4c21-8faa-5e58bf9827ec,0.0625009,TAMUGeocoder,5.0.0,1,,28.553677369065,-81.1947573572366,,StreetSegment,Match,100,,5319.25,Meters,03,StreetSegmentInterpolation,MMMMMMMMMMMMM1,MMMMMMMMMMMMMM,LinearInterpolation,LinearInterpolationAddressRange,StreetAddress,Success,1,,ReturnAll,,FeatureClassBased,,{},1,ResidenceStreetAddress,120950167432,2003,2,0167.43,095,36740,0,93458,,5960,00410,12,701-899,,,,,,Woodbury,,Rd,,,,,,,Alafaya,,,Union Park,Orange,FL,32828,,,,,,5319.25,Meters,0,,Census2016TigerLines,2016,tlid,94415159,,,843,,,,,,WOODBURY,,RD,,,UNITSTE,101,,,,,,,,FL,32828,,,,,,843,,,,,,WOODBURY,,RD,,,UNITSTE,101,,,,,,,,FL,32828,,,,,
621 Canary Island Ct  ,,,32828,582,814133d5-f05a-4346-a0d2-3ae6ed129c92,0.0624897,TAMUGeocoder,5.0.0,1,,28.5401830456782,-81.1708219031418,,StreetSegment,Match,100,,50649.91,Meters,03,StreetSegmentInterpolation,MMMMMMMMMMMMM1,MMMMMMMMMMMMMM,LinearInterpolation,LinearInterpolationAddressRange,StreetAddress,Success,1,,ReturnAll,,FeatureClassBased,,{},1,ResidenceStreetAddress,120950167462,2000,2,0167.46,095,36740,0,93458,,5960,00410,12,629-401,,,,,,Canary Island,,Ct,,,,,,,Alafaya,,,Union Park,Orange,FL,32828,,,,,,50649.91,Meters,0,,Census2016TigerLines,2016,tlid,94397359,,,621,,,,,,CANARY ISLAND,,CT,,,,,,,,,,,,FL,32828,,,,,,621,,,,,,CANARY ISLAND,,CT,,,,,,,,,,,,FL,32828,,,,,
415 WOODBURY RD,,,32828,583,139f3770-e595-4b99-8fb5-60a177dd338c,0.0468612,TAMUGeocoder,5.0.0,1,,28.5518040048288,-81.1947247973196,,StreetSegment,Match,100,,917.79,Meters,03,StreetSegmentInterpolation,MMMMMMMMMMMMM1,MMMMMMMMMMMMMM,LinearInterpolation,LinearInterpolationAddressRange,StreetAddress,Success,1,,ReturnAll,,FeatureClassBased,,{},1,ResidenceStreetAddress,120950167432,2005,2,0167.43,095,36740,0,93458,,5960,00410,12,401-699,,,,,,Woodbury,,Rd,,,,,,,Alafaya,,,Union Park,Orange,FL,32828,,,,,,917.79,Meters,0,,Census2016TigerLines,2016,tlid,637925277,,,415,,,,,,WOODBURY,,RD,,,,,,,,,,,,FL,32828,,,,,,415,,,,,,WOODBURY,,RD,,,,,,,,,,,,FL,32828,,,,,
13868 Carolina Laurel Dr  ,,,32828,584,59be2b8f-c16a-48ee-a931-b11030868d5d,0.093738,TAMUGeocoder,5.0.0,1,,28.545909,-81.181177,,USPSZip,Non-Match,60,,55376838.63,Meters,09,AddressZIPCentroid,MMMMMMMMMMMMM1,MMMMMMMMMMMMMM,ArealInterpolation,ArealInterpolationGeometricCentroid,StreetAddress,Success,1,,ReturnAll,,FeatureClassBased,,{},4,ResidenceZIP,120950167431,1013,1,0167.43,095,36740,0,93458,,5960,00410,12,,,,,,,,,,,,,,,,Orlando,,,,Orange,FL,32828,,,,,,55376838.63,Meters,0,,ZipCodeDownloadZips2013,2013,ZIPCode,32828,,,13868,,,,,,CAROLINA LAUREL,,DR,,,,,,,,,,,,FL,32828,,,,,,13868,,,,,,CAROLINA LAUREL,,DR,,,,,,,,,,,,FL,32828,,,,,
13538 Hidden Forest Cir,,,32828,585,875b5828-4c6f-4376-89f6-fd439de792c3,0.0937402,TAMUGeocoder,5.0.0,1,,28.545909,-81.181177,,USPSZip,Non-Match,60,,55376838.63,Meters,09,AddressZIPCentroid,MMMMMMMMMMMMM1,MMMMMMMMMMMMMM,ArealInterpolation,ArealInterpolationGeometricCentroid,StreetAddress,Success,1,,ReturnAll,,FeatureClassBased,,{},4,ResidenceZIP,120950167431,1013,1,0167.43,095,36740,0,93458,,5960,00410,12,,,,,,,,,,,,,,,,Orlando,,,,Orange,FL,32828,,,,,,55376838.63,Meters,0,,ZipCodeDownloadZips2013,2013,ZIPCode,32828,,,13538,,,,,,HIDDEN FOREST,,CIR,,,,,,,,,,,,FL,32828,,,,,,13538,,,,,,HIDDEN FOREST,,CIR,,,,,,,,,,,,FL,32828,,,,,
13461 TANJA KING BLVD,,,32828,586,afe08691-736c-4179-a18d-71d51a212bcd,0.0468985,TAMUGeocoder,5.0.0,1,,28.5138296107229,-81.1460955807988,,StreetSegment,Match,100,,1243.15,Meters,03,StreetSegmentInterpolation,MMMMMMMMMMMMM1,MMMMMMMMMMMMMM,LinearInterpolation,LinearInterpolationAddressRange,StreetAddress,Success,1,,ReturnAll,,FeatureClassBased,,{},1,ResidenceStreetAddress,120950167503,3009,3,0167.50,095,36740,0,93458,,5960,00410,12,12799-12601,,,,,,Tanja King,,Blvd,,,,,,,Alafaya,,,Union Park,Orange,FL,32828,,,,,,1243.15,Meters,0,,Census2016TigerLines,2016,tlid,627409712,,,13461,,,,,,TANJA KING,,BLVD,,,,,,,,,,,,FL,32828,,,,,,13461,,,,,,TANJA KING,,BLVD,,,,,,,,,,,,FL,32828,,,,,
16245 Birchwood Way,,,32828,587,2c49fb3d-5fd1-4a76-be62-6592cf30235a,0.0781035,TAMUGeocoder,5.0.0,1,,28.5282667500455,-81.1422228523244,,StreetSegment,Match,100,,37770.34,Meters,03,StreetSegmentInterpolation,MMMMMMMMMMMMM1,MMMMMMMMMMMMMM,LinearInterpolation,LinearInterpolationAddressRange,StreetAddress,Success,1,,ReturnAll,,FeatureClassBased,,{},1,ResidenceStreetAddress,120950167502,2000,2,0167.50,095,36740,0,93458,,5960,00410,12,16299-16133,,,,,,Birchwood,,Way,,,,,,,Alafaya,,,Union Park,Orange,FL,32828,,,,,,37770.34,Meters,0,,Census2016TigerLines,2016,tlid,629263280,,,16245,,,,,,BIRCHWOOD,,WAY,,,,,,,,,,,,FL,32828,,,,,,16245,,,,,,BIRCHWOOD,,WAY,,,,,,,,,,,,FL,32828,,,,,
4632 SADDLE CREEK PL,,,32829,588,80e1f181-c9a2-4475-ad1a-45e125e646a5,0.1093628,TAMUGeocoder,5.0.0,1,,28.4875932542019,-81.2656463877392,,StreetSegment,Match,100,,11193.46,Meters,03,StreetSegmentInterpolation,MMMMMMMMMMMMM1,MMMMMMMMMMMMMM,LinearInterpolation,LinearInterpolationAddressRange,StreetAddress,Success,1,,ReturnAll,,FeatureClassBased,,{},1,ResidenceStreetAddress,120950167551,1016,1,0167.55,095,36740,0,93458,,5960,,12,4500-4698,,,,,,Saddle Creek,,Pl,,,,,,,Union Park,,,Union Park,Orange,FL,32829,,,,,,11193.46,Meters,0,,Census2016TigerLines,2016,tlid,636401748,,,4632,,,,,,SADDLE CREEK,,PL,,,,,,,,,,,,FL,32829,,,,,,4632,,,,,,SADDLE CREEK,,PL,,,,,,,,,,,,FL,32829,,,,,
3483 Fox Hollow Dr,,,32829,589,ba8623ab-bc29-4def-9441-580e68278f1d,0.0781286,TAMUGeocoder,5.0.0,1,,28.5009414470995,-81.2666065699659,,StreetSegment,Match,100,,42136.23,Meters,03,StreetSegmentInterpolation,MMMMMMMMMMMMM1,MMMMMMMMMMMMMM,LinearInterpolation,LinearInterpolationAddressRange,StreetAddress,Success,1,,ReturnAll,,FeatureClassBased,,{},1,ResidenceStreetAddress,120950167102,2003,2,0167.10,095,36740,0,93458,,5960,,12,3699-3425,,,,,,Fox Hollow,,Dr,,,,,,,Union Park,,,Union Park,Orange,FL,32829,,,,,,42136.23,Meters,0,,Census2016TigerLines,2016,tlid,94390628,,,3483,,,,,,FOX HOLLOW,,DR,,,,,,,,,,,,FL,32829,,,,,,3483,,,,,,FOX HOLLOW,,DR,,,,,,,,,,,,FL,32829,,,,,
3000 S CHICKASAW TRL,,,32829,590,fad6d783-7afc-4ace-98f5-b40166b1bdb1,0.1093718,TAMUGeocoder,5.0.0,1,,28.5075806976755,-81.2690685860377,,StreetSegment,Match,100,,6243.8,Meters,03,StreetSegmentInterpolation,MMMMMMMMMMMMM1,MMMMMMMMMMMMMM,LinearInterpolation,LinearInterpolationAddressRange,StreetAddress,Success,1,,ReturnAll,,FeatureClassBased,,{},1,ResidenceStreetAddress,120950167092,2000,2,0167.09,095,36740,0,93458,,5960,,12,2600-3030,,S,,,,Chickasaw,,Trl,,,,,,,Union Park,,,Union Park,Orange,FL,32829,,,,,,6243.8,Meters,0,,Census2016TigerLines,2016,tlid,641065454,,,3000,,S,,,,CHICKASAW,,TRL,,,,,,,,,,,,FL,32829,,,,,,3000,,S,,,,CHICKASAW,,TRL,,,,,,,,,,,,FL,32829,,,,,
4901 Red Bay Dr  ,,,32829,591,57b7dea8-1860-4327-8a53-452940fd3515,0.0937512,TAMUGeocoder,5.0.0,1,,28.4828665317888,-81.2653971645088,,StreetSegment,Match,100,,5514.43,Meters,03,StreetSegmentInterpolation,MMMMMMMMMMMMM1,MMMMMMMMMMMMMM,LinearInterpolation,LinearInterpolationAddressRange,StreetAddress,Success,1,,ReturnAll,,FeatureClassBased,,{},1,ResidenceStreetAddress,120950167551,1012,1,0167.55,095,36740,0,93458,,5960,,12,4901-4941,,,,,,Red Bay,,Dr,,,,,,,Union Park,,,Union Park,Orange,FL,32829,,,,,,5514.43,Meters,0,,Census2016TigerLines,2016,tlid,636401032,,,4901,,,,,,RED BAY,,DR,,,,,,,,,,,,FL,32829,,,,,,4901,,,,,,RED BAY,,DR,,,,,,,,,,,,FL,32829,,,,,
12745 Moss Park Ridge Dr,,,32832,592,5d852f49-c143-4a45-a193-d72f25c48184,0.0625063,TAMUGeocoder,5.0.0,1,,28.4250826838843,-81.2011428613639,,StreetSegment,Match,100,,29981.42,Meters,03,StreetSegmentInterpolation,MMMMMMMMMMMMM1,MMMMMMMMMMMMMM,LinearInterpolation,LinearInterpolationAddressRange,StreetAddress,Success,1,,ReturnAll,,FeatureClassBased,,{},1,ResidenceStreetAddress,120950167372,2135,2,0167.37,095,36740,0,90910,,5960,,12,12603-12749,,,,,,Moss Park Ridge,,Dr,,,,,,,East Orange,,,East Orange,Orange,FL,32832,,,,,,29981.42,Meters,0,,Census2016TigerLines,2016,tlid,634029042,,,12745,,,,,,MOSS PARK RIDGE,,DR,,,,,,,,,,,,FL,32832,,,,,,12745,,,,,,MOSS PARK RIDGE,,DR,,,,,,,,,,,,FL,32832,,,,,
11800 Narcoossee Rd,,,32832,593,04dbc411-7133-471f-bcf7-ab352dea49b4,0.0781238,TAMUGeocoder,5.0.0,1,,28.40396,-81.170142,,USPSZip,Non-Match,60,,162051166.02,Meters,09,AddressZIPCentroid,MMMMMMMMMMMMM1,MMMMMMMMMMMMMM,ArealInterpolation,ArealInterpolationGeometricCentroid,StreetAddress,Success,1,,ReturnAll,,FeatureClassBased,,{},4,ResidenceZIP,120950167372,2114,2,0167.37,095,36740,0,90910,,5960,38430,12,,,,,,,,,,,,,,,,Orlando,,,,Orange,FL,32832,,,,,,162051166.02,Meters,0,,ZipCodeDownloadZips2013,2013,ZIPCode,32832,,,11800,,,,,,NARCOOSSEE,,RD,,,,,,,,,,,,FL,32832,,,,,,11800,,,,,,NARCOOSSEE,,RD,,,,,,,,,,,,FL,32832,,,,,
10974 Savannah Landing Cir  ,,,32832,594,0b3e7d72-4ddb-46da-9a6d-0067480715b1,0.0624528,TAMUGeocoder,5.0.0,1,,28.4137288717451,-81.2298940004133,,StreetSegment,Match,100,,13244.95,Meters,03,StreetSegmentInterpolation,MMMMMMMMMMMMM1,MMMMMMMMMMMMMM,LinearInterpolation,LinearInterpolationAddressRange,StreetAddress,Success,1,,ReturnAll,,FeatureClassBased,,{},1,ResidenceStreetAddress,120950167352,2003,2,0167.35,095,36740,0,90910,,5960,,12,10800-10888,,,,,,Savannah Landing,,Cir,,,,,,,East Orange,,,East Orange,Orange,FL,32832,,,,,,13244.95,Meters,0,,Census2016TigerLines,2016,tlid,635799696,,,10974,,,,,,SAVANNAH LANDING,,CIR,,,,,,,,,,,,FL,32832,,,,,,10974,,,,,,SAVANNAH LANDING,,CIR,,,,,,,,,,,,FL,32832,,,,,
3215 Caesar Ave  ,,,32833,595,2fcc67e7-3416-4e56-b261-c9d77a149183,0.1874818,TAMUGeocoder,5.0.0,1,,28.4994019209846,-81.086789635726,,StreetSegment,Match,100,,17721.52,Meters,03,StreetSegmentInterpolation,MMMMMMMMMMMMM1,MMMMMMMMMMMMMM,LinearInterpolation,LinearInterpolationAddressRange,StreetAddress,Success,1,,ReturnAll,,FeatureClassBased,,{},1,ResidenceStreetAddress,120950166071,1046,1,0166.07,095,36740,0,90910,,5960,75612,12,3101-3299,,,,,,Caesar,,Ave,,,,,,,Wedgefield,,,East Orange,Orange,FL,32833,,,,,,17721.52,Meters,0,,Census2016TigerLines,2016,tlid,94417054,,,3215,,,,,,CAESAR,,AVE,,,,,,,,,,,,FL,32833,,,,,,3215,,,,,,CAESAR,,AVE,,,,,,,,,,,,FL,32833,,,,,
1901 PARK CENTER DR,,,32835,596,6564c13d-8727-49e0-90b2-f61efbf37959,0.0937327,TAMUGeocoder,5.0.0,1,,28.5224008404997,-81.4715153473406,,StreetSegment,Match,100,,2167.21,Meters,03,StreetSegmentInterpolation,MMMMMMMMMMMMM1,MMMMMMMMMMMMMM,LinearInterpolation,LinearInterpolationAddressRange,StreetAddress,Success,1,,ReturnAll,,FeatureClassBased,,{},1,ResidenceStreetAddress,120950148072,2000,2,0148.07,095,36740,0,93705,,5960,53000,12,1999-1501,,,,,,Park Center,,Dr,,,,,,,Orlando,,,Winter Garden-Ocoee,Orange,FL,32835,,,,,,2167.21,Meters,0,,Census2016TigerLines,2016,tlid,94366900,,,1901,,,,,,PARK CENTER,,DR,,,,,,,,,,,,FL,32835,,,,,,1901,,,,,,PARK CENTER,,DR,,,,,,,,,,,,FL,32835,,,,,
6549 Old Winter Garden Rd,,,32835,597,529b3eec-0c6a-4911-a8fe-e96cf2141fc4,0.0937346,TAMUGeocoder,5.0.0,1,,28.5387306911799,-81.4719512638006,,StreetSegment,Match,100,,2140.6,Meters,03,StreetSegmentInterpolation,MMMMMMMMMMMMM1,MMMMMMMMMMMMMM,LinearInterpolation,LinearInterpolationAddressRange,StreetAddress,Success,1,,ReturnAll,,FeatureClassBased,,{},1,ResidenceStreetAddress,120950147014,4010,4,0147.01,095,36740,0,92522,,5960,53100,12,6501-6559,,,Old,,,Winter Garden,,Rd,,,,,,,Orlovista,,,Orlando,Orange,FL,32835,,,,,,2140.6,Meters,0,,Census2016TigerLines,2016,tlid,614292365,,,6549,,,OLD,,,WINTER GARDEN,,RD,,,,,,,,,,,,FL,32835,,,,,,6549,,,OLD,,,WINTER GARDEN,,RD,,,,,,,,,,,,FL,32835,,,,,
4519 Windsmere Blvd  ,,,32835,598,03910938-3135-4abd-9821-91fcfaeb3369,0.0937574,TAMUGeocoder,5.0.0,1,,28.496025306971,-81.4811468320458,,StreetSegment,Match,100,,2524.69,Meters,03,StreetSegmentInterpolation,MMMMMMMMMMMMM1,MMMMMMMMMMMMMM,LinearInterpolation,LinearInterpolationAddressRange,StreetAddress,Success,1,,ReturnAll,,FeatureClassBased,,{},1,ResidenceStreetAddress,120950148121,1000,1,0148.12,095,36740,0,93198,,5960,,12,4515-4599,,,,,,Windsmere,,Blvd,,,,,,,Southwest Orange,,,Southwest Orange,Orange,FL,32835,,,,,,2524.69,Meters,0,,Census2016TigerLines,2016,tlid,94272211,,,4519,,,,,,WINDSMERE,,BLVD,,,,,,,,,,,,FL,32835,,,,,,4519,,,,,,WINDSMERE,,BLVD,,,,,,,,,,,,FL,32835,,,,,
40 N Observatory Dr,,,32835,599,d5da3422-e171-42a3-bbc7-dc6b8339ad60,0.0937269,TAMUGeocoder,5.0.0,1,,28.541810362636,-81.4681601008791,,StreetSegment,Match,100,,3377.36,Meters,03,StreetSegmentInterpolation,MMMMMMMMMMMMM1,MMMMMMMMMMMMMM,LinearInterpolation,LinearInterpolationAddressRange,StreetAddress,Success,1,,ReturnAll,,FeatureClassBased,,{},1,ResidenceStreetAddress,120950147014,4006,4,0147.01,095,36740,0,92522,,5960,53100,12,2-98,,N,,,,Observatory,,Dr,,,,,,,Orlovista,,,Orlando,Orange,FL,32835,,,,,,3377.36,Meters,0,,Census2016TigerLines,2016,tlid,94271791,,,40,,N,,,,OBSERVATORY,,DR,,,,,,,,,,,,FL,32835,,,,,,40,,N,,,,OBSERVATORY,,DR,,,,,,,,,,,,FL,32835,,,,,
11184 S Apopka Vineland Rd,,,32836,600,31de5e0a-a9f0-4b75-8a92-6ba5e41ab1d3,0.0624908,TAMUGeocoder,5.0.0,1,,28.4048031950544,-81.5032217271883,,StreetSegment,Match,100,,9106.98,Meters,03,StreetSegmentInterpolation,MMMMMMMMMMMMM1,MMMMMMMMMMMMMM,LinearInterpolation,LinearInterpolationAddressRange,StreetAddress,Success,1,,ReturnAll,,FeatureClassBased,,{},1,ResidenceStreetAddress,120950171083,3001,3,0171.08,095,36740,0,93198,,5960,,12,11266-11000,,S,,,,Apopka Vineland,,Rd,,,,,,,Southwest Orange,,,Southwest Orange,Orange,FL,32836,,,,,,9106.98,Meters,0,,Census2016TigerLines,2016,tlid,94289143,,,11184,,S,,,,APOPKA VINELAND,,RD,,,,,,,,,,,,FL,32836,,,,,,11184,,S,,,,APOPKA VINELAND,,RD,,,,,,,,,,,,FL,32836,,,,,
